ALGORITHM, GESTURE, # OF SELECTED FEATURES, PARTICIPANT_NO, ACCURACY, AUC, #ofPositiveInstance, #ofNegativeInstance, TN, FP, FN, TP, FAR, FRR, EER
RF-501, Updown, 12, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 12, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 12, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 12, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 12, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, 12, 1, 1.00, 1.00, 16, 185, 184, 1, 0, 16, 0.01, 0.00, 0.01
RF-501, Tilt, 12, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 5, 1.00, 1.00, 7, 194, 193, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, 12, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, 12, 7, 1.00, 1.00, 12, 189, 189, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 8, 0.97, 0.93, 16, 185, 181, 4, 2, 14, 0.02, 0.12, 0.11
RF-501, Tilt, 12, 9, 0.98, 0.94, 9, 192, 189, 3, 1, 8, 0.02, 0.11, 0.10
RF-501, Tilt, 12, 10, 1.00, 0.94, 8, 193, 193, 0, 1, 7, 0.00, 0.12, 0.11
RF-501, Tilt, 12, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 12, 14, 1.00, 0.97, 17, 184, 184, 0, 1, 16, 0.00, 0.06, 0.06
RF-501, Tilt, 12, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 4, 0.98, 0.99, 18, 209, 205, 4, 0, 18, 0.02, 0.00, 0.02
RF-501, Triangle, 12, 5, 0.99, 0.96, 13, 214, 213, 1, 1, 12, 0.00, 0.08, 0.07
RF-501, Triangle, 12, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, 12, 10, 0.99, 0.94, 16, 211, 211, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Triangle, 12, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 12, 13, 1.00, 0.98, 21, 206, 206, 0, 1, 20, 0.00, 0.05, 0.05
RF-501, Triangle, 12, 14, 0.99, 1.00, 9, 218, 216, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Triangle, 12, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 12, 1, 0.98, 0.97, 35, 168, 166, 2, 2, 33, 0.01, 0.06, 0.05
RF-501, Turn, 12, 2, 0.98, 0.95, 12, 191, 188, 3, 1, 11, 0.02, 0.08, 0.08
RF-501, Turn, 12, 3, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, 12, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 12, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 12, 6, 0.98, 0.93, 16, 187, 185, 2, 2, 14, 0.01, 0.12, 0.11
RF-501, Turn, 12, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 12, 8, 1.00, 1.00, 10, 193, 193, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Turn, 12, 9, 1.00, 0.94, 8, 195, 195, 0, 1, 7, 0.00, 0.12, 0.11
RF-501, Turn, 12, 10, 1.00, 1.00, 7, 196, 195, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 12, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 12, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 12, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 12, 14, 1.00, 1.00, 19, 184, 183, 1, 0, 19, 0.01, 0.00, 0.01
RF-501, Turn, 12, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 12, 1, 0.97, 0.87, 16, 229, 225, 4, 4, 12, 0.02, 0.25, 0.20
RF-501, Square, 12, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 12, 3, 1.00, 0.97, 16, 229, 229, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Square, 12, 4, 0.98, 0.83, 15, 230, 230, 0, 5, 10, 0.00, 0.33, 0.25
RF-501, Square, 12, 5, 0.98, 0.99, 13, 232, 228, 4, 0, 13, 0.02, 0.00, 0.02
RF-501, Square, 12, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 12, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 12, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 12, 9, 0.99, 0.95, 12, 233, 231, 2, 1, 11, 0.01, 0.08, 0.08
RF-501, Square, 12, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, 12, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 12, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 12, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 12, 14, 1.00, 0.96, 13, 232, 232, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Square, 12, 15, 0.98, 0.97, 21, 224, 221, 3, 1, 20, 0.01, 0.05, 0.05
RF-501, Circle, 13, 1, 0.98, 0.93, 15, 169, 168, 1, 2, 13, 0.01, 0.13, 0.12
RF-501, Circle, 13, 2, 0.99, 0.95, 19, 165, 165, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Circle, 13, 3, 0.96, 0.93, 17, 167, 162, 5, 2, 15, 0.03, 0.12, 0.11
RF-501, Circle, 13, 4, 0.99, 0.95, 11, 173, 172, 1, 1, 10, 0.01, 0.09, 0.08
RF-501, Circle, 13, 5, 0.99, 0.99, 12, 172, 170, 2, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, 13, 6, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 13, 7, 0.99, 0.96, 14, 170, 169, 1, 1, 13, 0.01, 0.07, 0.07
RF-501, Circle, 13, 8, 0.99, 0.99, 9, 175, 173, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Circle, 13, 9, 0.96, 0.82, 17, 167, 166, 1, 6, 11, 0.01, 0.35, 0.26
RF-501, Circle, 13, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 13, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 13, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 13, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 13, 14, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 13, 15, 1.00, 1.00, 11, 173, 173, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Updown, 13, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 13, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 13, 3, 0.98, 0.90, 15, 151, 150, 1, 3, 12, 0.01, 0.20, 0.17
RF-501, Updown, 13, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 13, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 13, 6, 0.99, 0.96, 13, 153, 153, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Updown, 13, 7, 1.00, 1.00, 6, 160, 160, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Updown, 13, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 13, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 13, 10, 0.98, 0.85, 10, 156, 156, 0, 3, 7, 0.00, 0.30, 0.23
RF-501, Updown, 13, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 13, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 13, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 13, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 13, 15, 0.99, 0.95, 19, 147, 147, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Tilt, 13, 1, 1.00, 1.00, 16, 185, 184, 1, 0, 16, 0.01, 0.00, 0.01
RF-501, Tilt, 13, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 5, 1.00, 1.00, 7, 194, 193, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, 13, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, 13, 7, 1.00, 1.00, 12, 189, 189, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 8, 0.97, 0.93, 16, 185, 181, 4, 2, 14, 0.02, 0.12, 0.11
RF-501, Tilt, 13, 9, 0.98, 0.94, 9, 192, 189, 3, 1, 8, 0.02, 0.11, 0.10
RF-501, Tilt, 13, 10, 1.00, 0.94, 8, 193, 193, 0, 1, 7, 0.00, 0.12, 0.11
RF-501, Tilt, 13, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 13, 14, 1.00, 0.97, 17, 184, 184, 0, 1, 16, 0.00, 0.06, 0.06
RF-501, Tilt, 13, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 4, 0.99, 0.99, 18, 209, 206, 3, 0, 18, 0.01, 0.00, 0.01
RF-501, Triangle, 13, 5, 0.99, 0.92, 13, 214, 213, 1, 2, 11, 0.00, 0.15, 0.13
RF-501, Triangle, 13, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, 13, 10, 0.99, 0.94, 16, 211, 211, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Triangle, 13, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 13, 13, 1.00, 0.98, 21, 206, 206, 0, 1, 20, 0.00, 0.05, 0.05
RF-501, Triangle, 13, 14, 0.99, 1.00, 9, 218, 216, 2, 0, 9, 0.01, 0.00, 0.01
RF-501, Triangle, 13, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 13, 1, 0.98, 0.97, 35, 168, 166, 2, 2, 33, 0.01, 0.06, 0.05
RF-501, Turn, 13, 2, 0.99, 0.95, 12, 191, 189, 2, 1, 11, 0.01, 0.08, 0.08
RF-501, Turn, 13, 3, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, 13, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 13, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 13, 6, 0.98, 0.93, 16, 187, 185, 2, 2, 14, 0.01, 0.12, 0.11
RF-501, Turn, 13, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 13, 8, 1.00, 1.00, 10, 193, 193, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Turn, 13, 9, 1.00, 1.00, 8, 195, 194, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Turn, 13, 10, 1.00, 1.00, 7, 196, 195, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 13, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 13, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 13, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 13, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 13, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 13, 1, 0.97, 0.87, 16, 229, 226, 3, 4, 12, 0.01, 0.25, 0.20
RF-501, Square, 13, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 13, 3, 1.00, 1.00, 16, 229, 229, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Square, 13, 4, 0.98, 0.83, 15, 230, 230, 0, 5, 10, 0.00, 0.33, 0.25
RF-501, Square, 13, 5, 0.99, 0.99, 13, 232, 229, 3, 0, 13, 0.01, 0.00, 0.01
RF-501, Square, 13, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 13, 7, 0.96, 0.84, 17, 228, 224, 4, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 13, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 13, 9, 0.99, 0.95, 12, 233, 231, 2, 1, 11, 0.01, 0.08, 0.08
RF-501, Square, 13, 10, 1.00, 1.00, 11, 234, 234, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Square, 13, 11, 1.00, 1.00, 15, 230, 230, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Square, 13, 12, 1.00, 1.00, 17, 228, 228, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Square, 13, 13, 1.00, 1.00, 20, 225, 225, 0, 0, 20, 0.00, 0.00, 0.00
RF-501, Square, 13, 14, 0.99, 0.92, 13, 232, 232, 0, 2, 11, 0.00, 0.15, 0.13
RF-501, Square, 13, 15, 0.98, 0.94, 21, 224, 220, 4, 2, 19, 0.02, 0.10, 0.09
RF-501, Circle, 14, 1, 0.98, 0.93, 15, 169, 168, 1, 2, 13, 0.01, 0.13, 0.12
RF-501, Circle, 14, 2, 0.99, 0.95, 19, 165, 165, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Circle, 14, 3, 0.96, 0.93, 17, 167, 162, 5, 2, 15, 0.03, 0.12, 0.11
RF-501, Circle, 14, 4, 0.98, 0.95, 11, 173, 171, 2, 1, 10, 0.01, 0.09, 0.08
RF-501, Circle, 14, 5, 0.99, 1.00, 12, 172, 171, 1, 0, 12, 0.01, 0.00, 0.01
RF-501, Circle, 14, 6, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 14, 7, 0.99, 0.96, 14, 170, 170, 0, 1, 13, 0.00, 0.07, 0.07
RF-501, Circle, 14, 8, 0.98, 0.99, 9, 175, 171, 4, 0, 9, 0.02, 0.00, 0.02
RF-501, Circle, 14, 9, 0.96, 0.82, 17, 167, 165, 2, 6, 11, 0.01, 0.35, 0.26
RF-501, Circle, 14, 10, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 14, 11, 1.00, 1.00, 3, 181, 181, 0, 0, 3, 0.00, 0.00, 0.00
RF-501, Circle, 14, 12, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 14, 13, 1.00, 1.00, 8, 176, 176, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Circle, 14, 14, 0.99, 0.97, 16, 168, 168, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Circle, 14, 15, 1.00, 1.00, 11, 173, 173, 0, 0, 11, 0.00, 0.00, 0.00
RF-501, Updown, 14, 1, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 14, 2, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 14, 3, 0.98, 0.90, 15, 151, 150, 1, 3, 12, 0.01, 0.20, 0.17
RF-501, Updown, 14, 4, 1.00, 1.00, 8, 158, 158, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Updown, 14, 5, 1.00, 1.00, 10, 156, 156, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Updown, 14, 6, 0.99, 0.96, 13, 153, 153, 0, 1, 12, 0.00, 0.08, 0.07
RF-501, Updown, 14, 7, 1.00, 1.00, 6, 160, 160, 0, 0, 6, 0.00, 0.00, 0.00
RF-501, Updown, 14, 8, 1.00, 1.00, 7, 159, 159, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Updown, 14, 9, 1.00, 1.00, 14, 152, 152, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Updown, 14, 10, 0.99, 0.95, 10, 156, 156, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Updown, 14, 11, 1.00, 1.00, 13, 153, 153, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Updown, 14, 12, 1.00, 1.00, 5, 161, 161, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Updown, 14, 13, 1.00, 1.00, 2, 164, 164, 0, 0, 2, 0.00, 0.00, 0.00
RF-501, Updown, 14, 14, 1.00, 1.00, 15, 151, 151, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Updown, 14, 15, 0.98, 0.92, 19, 147, 147, 0, 3, 16, 0.00, 0.16, 0.14
RF-501, Tilt, 14, 1, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 2, 1.00, 1.00, 25, 176, 176, 0, 0, 25, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 3, 1.00, 1.00, 16, 185, 185, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 4, 1.00, 1.00, 18, 183, 183, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 5, 1.00, 1.00, 7, 194, 193, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Tilt, 14, 6, 1.00, 0.95, 10, 191, 191, 0, 1, 9, 0.00, 0.10, 0.09
RF-501, Tilt, 14, 7, 1.00, 1.00, 12, 189, 189, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 8, 0.97, 0.93, 16, 185, 181, 4, 2, 14, 0.02, 0.12, 0.11
RF-501, Tilt, 14, 9, 0.98, 0.94, 9, 192, 189, 3, 1, 8, 0.02, 0.11, 0.10
RF-501, Tilt, 14, 10, 1.00, 0.94, 8, 193, 193, 0, 1, 7, 0.00, 0.12, 0.11
RF-501, Tilt, 14, 11, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 12, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 13, 1.00, 1.00, 10, 191, 191, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Tilt, 14, 14, 1.00, 0.97, 17, 184, 184, 0, 1, 16, 0.00, 0.06, 0.06
RF-501, Tilt, 14, 15, 1.00, 1.00, 17, 184, 184, 0, 0, 17, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 1, 1.00, 1.00, 15, 212, 211, 1, 0, 15, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 2, 1.00, 1.00, 26, 201, 201, 0, 0, 26, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 3, 1.00, 1.00, 16, 211, 211, 0, 0, 16, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 4, 0.99, 0.99, 18, 209, 206, 3, 0, 18, 0.01, 0.00, 0.01
RF-501, Triangle, 14, 5, 0.99, 0.96, 13, 214, 213, 1, 1, 12, 0.00, 0.08, 0.07
RF-501, Triangle, 14, 6, 1.00, 1.00, 13, 214, 214, 0, 0, 13, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 7, 1.00, 1.00, 18, 209, 209, 0, 0, 18, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 8, 1.00, 1.00, 14, 213, 213, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 9, 0.99, 0.94, 17, 210, 210, 0, 2, 15, 0.00, 0.12, 0.11
RF-501, Triangle, 14, 10, 0.99, 0.94, 16, 211, 211, 0, 2, 14, 0.00, 0.12, 0.11
RF-501, Triangle, 14, 11, 1.00, 1.00, 7, 220, 220, 0, 0, 7, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 12, 1.00, 1.00, 10, 217, 217, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 13, 1.00, 1.00, 21, 206, 206, 0, 0, 21, 0.00, 0.00, 0.00
RF-501, Triangle, 14, 14, 0.99, 0.94, 9, 218, 216, 2, 1, 8, 0.01, 0.11, 0.10
RF-501, Triangle, 14, 15, 0.99, 0.89, 14, 213, 213, 0, 3, 11, 0.00, 0.21, 0.18
RF-501, Turn, 14, 1, 0.99, 0.98, 35, 168, 166, 2, 1, 34, 0.01, 0.03, 0.03
RF-501, Turn, 14, 2, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 14, 3, 0.99, 0.95, 19, 184, 184, 0, 2, 17, 0.00, 0.11, 0.10
RF-501, Turn, 14, 4, 1.00, 1.00, 15, 188, 188, 0, 0, 15, 0.00, 0.00, 0.00
RF-501, Turn, 14, 5, 1.00, 1.00, 12, 191, 191, 0, 0, 12, 0.00, 0.00, 0.00
RF-501, Turn, 14, 6, 0.99, 0.96, 16, 187, 185, 2, 1, 15, 0.01, 0.06, 0.06
RF-501, Turn, 14, 7, 0.99, 0.89, 9, 194, 194, 0, 2, 7, 0.00, 0.22, 0.18
RF-501, Turn, 14, 8, 1.00, 1.00, 10, 193, 193, 0, 0, 10, 0.00, 0.00, 0.00
RF-501, Turn, 14, 9, 1.00, 1.00, 8, 195, 194, 1, 0, 8, 0.01, 0.00, 0.01
RF-501, Turn, 14, 10, 1.00, 1.00, 7, 196, 195, 1, 0, 7, 0.01, 0.00, 0.01
RF-501, Turn, 14, 11, 1.00, 1.00, 8, 195, 195, 0, 0, 8, 0.00, 0.00, 0.00
RF-501, Turn, 14, 12, 1.00, 1.00, 14, 189, 189, 0, 0, 14, 0.00, 0.00, 0.00
RF-501, Turn, 14, 13, 1.00, 1.00, 5, 198, 198, 0, 0, 5, 0.00, 0.00, 0.00
RF-501, Turn, 14, 14, 1.00, 0.97, 19, 184, 184, 0, 1, 18, 0.00, 0.05, 0.05
RF-501, Turn, 14, 15, 0.99, 0.93, 14, 189, 189, 0, 2, 12, 0.00, 0.14, 0.13
RF-501, Square, 14, 1, 0.97, 0.87, 16, 229, 226, 3, 4, 12, 0.01, 0.25, 0.20
RF-501, Square, 14, 2, 1.00, 1.00, 24, 221, 221, 0, 0, 24, 0.00, 0.00, 0.00
RF-501, Square, 14, 3, 1.00, 0.97, 16, 229, 229, 0, 1, 15, 0.00, 0.06, 0.06
RF-501, Square, 14, 4, 0.98, 0.80, 15, 230, 230, 0, 6, 9, 0.00, 0.40, 0.29
RF-501, Square, 14, 5, 0.98, 0.96, 13, 232, 229, 3, 1, 12, 0.01, 0.08, 0.07
RF-501, Square, 14, 6, 1.00, 0.97, 15, 230, 230, 0, 1, 14, 0.00, 0.07, 0.06
RF-501, Square, 14, 7, 0.96, 0.84, 17, 228, 223, 5, 5, 12, 0.02, 0.29, 0.23
RF-501, Square, 14, 8, 1.00, 1.00, 20, 225, 224, 1, 0, 20, 0.00, 0.00, 0.00
